submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NW,5,,Depth,,,,,365,4/5/2021 13:47,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NW,7.5,,Depth,,,,,300,4/5/2021 13:48,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Density,no,3800,yes,1a,285,4/5/2021 13:48,263,0,5010,,1210,100,87.325,0.332,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,NW,10,,Depth,,,,,345,4/5/2021 13:49,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Density,no,3800,yes,1b,350,4/5/2021 13:52,60,,4010,,210,100,15.156,,,,https://drive.google.com/uc?id=1os9AqGFBJMgdX2znj30diupezBL0qxiy,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SW,2.5,,Depth,,,,,365,4/5/2021 13:52,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SW,5,,Depth,,,,,380,4/5/2021 13:53,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SW,7.5,,Depth,,,,,356,4/5/2021 13:54,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,Centre,,,Density,no,3800,no,,385,4/5/2021 13:55,340,0,5500,,1700,100,122.689,0.361,,,https://drive.google.com/uc?id=1Bbdfxg7OKvfA2ZNvbVVQswKycyxVjqs0,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 13:12,Englishman,,Other,,Ab WM bf,,S1a,no,,9999,,,Cardinal 10 m,SW,10,,Depth,,,,,305,4/5/2021 13:54,,,,,,,,,,,,,,,,4/5/2021 13:56
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,2.5,,Depth,,,,,304,4/7/2021 15:24,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,Centre,,,Density,no,3300,yes,1a,200,4/7/2021 15:25,182,,4260,,960,100,69.283,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,5,,Depth,,,,,299,4/7/2021 15:24,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,7.5,,Depth,,,,,309,4/7/2021 15:25,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,10,,Depth,,,,,309,4/7/2021 15:25,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,Centre,,,Density,no,3300,yes,1b,295,4/7/2021 15:27,95,0,3840,,540,100,38.972,0.41,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,W,10,,Depth,,,,,339,4/7/2021 15:27,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,W,7.5,,Depth,,,,,294,4/7/2021 15:28,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,W,5,,Depth,,,,,294,4/7/2021 15:28,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,314,4/7/2021 15:29,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,W,,,Density,no,3300,no,,350,4/7/2021 15:32,290,0,4980,,1680,100,121.245,0.418,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,S,10,,Depth,,,,,374,4/7/2021 15:30,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,,S,7.5,,Depth,,,,,354,4/7/2021 15:31,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,S,5,,Depth,,,,,339,4/7/2021 15:31,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,,S,2.5,,Depth,,,,,319,4/7/2021 15:32,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,S,10,,Density,no,3300,yes,1a,308,4/7/2021 15:48,285,0,4890,,1590,100,114.75,0.403,,,https://drive.google.com/uc?id=19ZF1F9aDUAG5ooz2A-bqx-CKefoaCg5a,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,359,4/7/2021 15:34,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,N,5,,Depth,,,,,354,4/7/2021 15:35,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,N,2.5,,Depth,,,,,324,4/7/2021 15:35,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NE,2.5,,Depth,,,,,299,4/7/2021 15:38,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NE,5,,Depth,,,,,319,4/7/2021 15:38,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NE,7.5,,Depth,,,,,314,4/7/2021 15:39,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NE,10,,Depth,,,,,314,4/7/2021 15:39,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SW,10,,Depth,,,,,354,4/7/2021 15:41,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SW,7.5,,Depth,,,,,334,4/7/2021 15:42,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SW,5,,Depth,,,,,324,4/7/2021 15:43,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SW,2.5,,Depth,,,,,304,4/7/2021 15:44,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NW,10,,Depth,,,,,324,4/7/2021 15:46,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NW,7.5,,Depth,,,,,344,4/7/2021 15:46,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NW,5,,Depth,,,,,319,4/7/2021 15:48,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,,,,Depth,,,,,0,4/12/2021 10:19,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,NW,2.5,,Depth,,,,,322,4/7/2021 15:49,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,S,10,,Density,no,3300,yes,1b,370,4/7/2021 15:54,80,0,3850,,550,100,39.693,0.496,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,,SE,10,,Depth,,,,,329,4/7/2021 15:50,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SE,7.5,,Depth,,,,,339,4/7/2021 15:51,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SE,5,,Depth,,,,,334,4/7/2021 15:52,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,SE,2.5,,Depth,,,,,299,4/7/2021 15:52,,,,,,,,,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,10,,Density,no,3300,yes,1a,211,4/7/2021 15:57,185,0,4410,,1110,100,80.108,0.433,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,10,,Density,no,3300,yes,1b,326,4/7/2021 16:00,109,0,4090,,790,100,57.014,0.523,,,,,,,,
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,N,10,,Density,no,3300,no,,355,4/7/2021 16:03,330,0,5080,,1780,100,128.462,0.389,Excellent,Bill says good core.,,,,,,
